diff_size,files_changed,hour_of_day,day_of_week,recent_failure_rate,test_pass_rate,is_hotfix,deployer_exp,days_since_deploy,build_time_delta,label,label_source,sample_weight
146,1,13,1,0.202,0.849,0,21,2.9,-0.284,0,synthetic,1.0
126,2,6,0,0.309,0.926,0,20,9.2,0.181,0,synthetic,1.0
145,1,14,0,0.295,0.916,0,123,0.5,-0.314,0,synthetic,1.0
33,4,14,4,0.398,0.939,0,18,11.5,-0.542,0,synthetic,1.0
75,9,6,2,0.399,0.673,0,4,1.7,-0.184,0,synthetic,1.0
6,11,12,0,0.106,0.977,1,6,7.9,0.082,0,synthetic,1.0
96,11,17,3,0.138,0.916,1,49,4.4,0.12,0,synthetic,1.0
117,2,17,2,0.19,0.849,0,19,12.9,0.533,0,synthetic,1.0
38,6,17,4,0.289,0.739,0,8,8.0,0.084,1,synthetic,1.0
498,2,10,5,0.103,0.694,0,67,8.8,0.004,1,synthetic,1.0
360,1,9,1,0.111,0.871,0,26,4.0,0.25,0,synthetic,1.0
192,7,22,4,0.27,0.604,1,33,7.2,0.074,1,synthetic,1.0
114,1,11,6,0.182,0.784,0,6,5.7,-0.007,0,synthetic,1.0
305,3,16,0,0.558,0.746,0,8,0.7,-0.054,1,synthetic,1.0
21,2,13,2,0.081,0.607,1,5,4.2,0.191,0,synthetic,1.0
234,7,12,1,0.645,0.716,0,28,0.6,0.158,1,synthetic,1.0
19,8,10,0,0.133,0.806,0,59,8.1,-0.079,0,synthetic,1.0
237,2,10,1,0.39,0.761,0,52,0.3,0.432,1,synthetic,1.0
48,10,11,0,0.644,0.837,1,12,17.4,0.253,1,synthetic,1.0
314,2,15,2,0.158,0.538,0,76,2.0,0.289,1,synthetic,1.0
432,3,15,0,0.358,0.751,0,4,0.7,-0.274,1,synthetic,1.0
24,7,15,0,0.171,0.834,1,4,11.0,-0.154,0,synthetic,1.0
93,7,15,3,0.318,0.835,0,75,0.2,0.455,0,synthetic,1.0
594,26,10,3,0.383,0.981,0,11,2.5,0.312,1,synthetic,1.0
99,1,9,1,0.368,0.864,0,49,5.9,-0.424,0,synthetic,1.0
298,6,9,1,0.052,0.708,0,1,1.5,0.101,0,synthetic,1.0
133,5,17,1,0.137,0.904,0,3,3.0,0.287,0,synthetic,1.0
70,14,17,3,0.064,0.941,0,37,4.8,-0.308,0,synthetic,1.0
50,1,7,4,0.236,0.917,0,8,12.1,0.303,0,synthetic,1.0
34,8,10,4,0.65,0.791,0,1,0.4,0.015,1,synthetic,1.0
215,5,15,4,0.578,0.922,0,25,0.7,0.452,1,synthetic,1.0
73,1,13,2,0.238,0.918,0,16,2.8,-0.038,0,synthetic,1.0
107,3,14,1,0.121,0.954,0,64,2.2,-0.434,0,synthetic,1.0
101,2,11,1,0.654,0.755,0,68,2.1,0.159,0,synthetic,1.0
129,5,10,3,0.628,0.861,0,38,1.4,-0.337,0,synthetic,1.0
301,13,17,0,0.19,0.573,0,13,3.3,-0.172,1,synthetic,1.0
592,5,16,4,0.12,0.718,0,24,8.6,-0.545,1,synthetic,1.0
78,5,15,5,0.234,0.84,0,48,0.7,-0.242,0,synthetic,1.0
263,4,9,0,0.084,0.658,0,2,1.0,0.403,0,synthetic,1.0
216,1,9,4,0.195,0.47,0,16,4.4,0.044,1,synthetic,1.0
127,1,10,1,0.048,0.747,0,69,0.2,-0.07,0,synthetic,1.0
468,4,15,2,0.142,0.934,0,20,4.5,-0.263,0,synthetic,1.0
33,2,8,4,0.194,0.8,0,39,1.5,0.062,0,synthetic,1.0
17,1,11,1,0.489,0.592,0,4,1.8,-0.066,1,synthetic,1.0
288,4,9,0,0.28,0.88,1,60,2.1,0.717,0,synthetic,1.0
86,2,16,1,0.205,0.681,1,4,1.7,0.007,1,synthetic,1.0
281,1,14,3,0.18,0.934,0,79,7.4,0.136,0,synthetic,1.0
335,3,11,2,0.624,0.654,0,4,11.7,-0.19,1,synthetic,1.0
9,1,15,4,0.132,0.695,0,88,3.2,-0.005,0,synthetic,1.0
322,15,11,4,0.029,0.881,0,18,3.5,0.139,0,synthetic,1.0
89,12,19,3,0.455,0.441,0,39,0.3,-0.277,1,synthetic,1.0
107,7,23,3,0.22,0.898,0,74,5.0,0.178,0,synthetic,1.0
147,1,11,1,0.177,0.814,0,1,3.5,0.039,0,synthetic,1.0
391,8,18,4,0.159,0.866,0,12,0.2,-0.683,1,synthetic,1.0
2,9,9,1,0.289,0.713,0,95,0.9,0.247,1,synthetic,1.0
97,8,16,0,0.43,0.86,0,19,0.9,0.146,0,synthetic,1.0
174,1,18,6,0.424,0.901,0,49,0.7,0.071,1,synthetic,1.0
192,6,16,4,0.347,0.746,0,6,4.3,-0.19,1,synthetic,1.0
176,10,17,1,0.485,0.662,0,45,10.5,0.74,1,synthetic,1.0
21,5,16,0,0.128,0.991,1,3,5.8,-0.176,1,synthetic,1.0
53,6,16,0,0.024,0.926,0,50,2.6,-0.897,0,synthetic,1.0
66,3,9,4,0.524,0.754,0,15,2.1,0.155,0,synthetic,1.0
244,4,13,2,0.202,0.984,0,25,2.0,-0.041,0,synthetic,1.0
49,1,12,5,0.475,0.536,0,7,3.7,-0.433,1,synthetic,1.0
35,6,11,3,0.073,0.55,0,39,1.8,-0.076,0,synthetic,1.0
473,1,11,5,0.288,0.796,0,16,1.0,-0.02,1,synthetic,1.0
1,3,12,3,0.15,0.898,0,19,3.7,-0.227,0,synthetic,1.0
919,2,0,0,0.269,0.97,0,42,2.0,0.033,1,synthetic,1.0
169,4,13,4,0.358,0.786,0,7,0.1,0.107,1,synthetic,1.0
264,1,9,1,0.396,0.839,0,76,0.1,-0.014,0,synthetic,1.0
52,7,9,5,0.226,0.903,0,53,1.3,-0.277,0,synthetic,1.0
2,9,17,2,0.118,0.949,0,34,2.9,0.141,0,synthetic,1.0
200,1,17,0,0.222,0.865,0,5,1.7,-0.485,1,synthetic,1.0
269,1,10,0,0.558,0.859,0,46,0.1,0.122,1,synthetic,1.0
202,1,15,1,0.283,0.873,1,1,1.0,0.093,1,synthetic,1.0
23,12,15,3,0.055,0.821,0,65,0.4,-0.065,0,synthetic,1.0
210,4,19,2,0.19,0.799,0,14,11.9,-0.153,1,synthetic,1.0
219,3,19,2,0.311,0.767,0,4,1.5,-0.368,1,synthetic,1.0
161,1,23,0,0.524,0.538,0,7,0.1,-0.16,1,synthetic,1.0
217,6,19,1,0.606,0.584,0,132,4.3,-0.244,1,synthetic,1.0
280,12,1,1,0.393,0.872,0,59,1.1,-0.303,0,synthetic,1.0
142,10,15,4,0.169,0.949,0,10,3.3,-0.361,0,synthetic,1.0
13,5,10,3,0.157,0.802,0,132,0.7,0.394,0,synthetic,1.0
100,1,15,4,0.259,0.776,0,6,16.5,0.229,1,synthetic,1.0
12,1,8,1,0.272,0.753,0,52,14.1,0.733,1,synthetic,1.0
78,1,10,0,0.173,0.692,0,42,4.3,0.071,0,synthetic,1.0
78,1,17,2,0.067,0.694,0,68,4.9,0.216,0,synthetic,1.0
10,1,15,1,0.35,0.658,0,19,2.2,-0.022,1,synthetic,1.0
64,1,19,6,0.165,0.731,0,20,13.1,0.454,1,synthetic,1.0
17,2,15,5,0.37,0.772,0,39,2.2,-0.015,1,synthetic,1.0
247,17,20,2,0.338,0.668,0,20,1.1,0.292,1,synthetic,1.0
442,5,16,5,0.507,0.825,0,1,0.5,0.056,1,synthetic,1.0
11,10,8,4,0.624,0.834,0,52,0.9,0.552,0,synthetic,1.0
465,7,12,4,0.085,0.734,0,40,3.4,-0.145,1,synthetic,1.0
110,1,17,4,0.117,0.854,0,22,1.1,0.344,0,synthetic,1.0
53,7,8,0,0.579,0.856,0,14,4.2,-0.032,0,synthetic,1.0
11,1,13,1,0.436,0.976,0,15,1.9,-0.251,0,synthetic,1.0
104,6,17,3,0.111,0.819,0,54,8.7,-0.015,0,synthetic,1.0
237,2,17,3,0.593,0.823,0,52,3.3,-0.674,1,synthetic,1.0
184,36,20,4,0.075,0.758,0,68,3.9,0.28,0,synthetic,1.0
7,1,4,3,0.095,0.899,0,57,3.3,0.2,0,synthetic,1.0
11,1,11,2,0.225,0.869,0,56,8.7,0.57,0,synthetic,1.0
77,16,9,2,0.444,0.817,0,11,0.3,-0.289,0,synthetic,1.0
52,1,9,3,0.193,0.707,0,4,0.3,-0.223,0,synthetic,1.0
39,7,15,4,0.337,0.947,0,57,4.8,-0.379,0,synthetic,1.0
49,7,14,2,0.042,0.927,0,4,5.8,0.11,0,synthetic,1.0
244,10,16,1,0.698,0.538,0,160,2.3,-0.125,1,synthetic,1.0
397,22,14,1,0.175,0.877,0,83,1.7,-0.248,0,synthetic,1.0
77,22,19,3,0.344,0.749,0,30,1.3,0.12,1,synthetic,1.0
354,1,11,0,0.292,0.877,0,17,1.1,0.331,0,synthetic,1.0
58,10,10,2,0.285,0.765,0,29,9.7,0.032,0,synthetic,1.0
97,6,18,6,0.108,0.591,0,53,1.4,-0.144,1,synthetic,1.0
38,6,13,4,0.047,0.738,1,56,4.2,0.352,1,synthetic,1.0
153,1,10,4,0.161,0.958,0,3,6.2,-0.076,0,synthetic,1.0
579,6,15,3,0.366,0.775,0,65,0.1,-0.081,1,synthetic,1.0
138,24,9,4,0.179,0.867,0,41,0.1,0.154,0,synthetic,1.0
66,14,17,5,0.425,0.519,0,1,1.6,-0.206,1,synthetic,1.0
156,3,12,0,0.412,0.925,0,15,4.8,0.307,0,synthetic,1.0
19,1,14,3,0.06,0.905,0,28,1.2,-0.275,0,synthetic,1.0
329,2,7,4,0.217,0.398,0,8,0.0,-0.183,1,synthetic,1.0
104,10,15,4,0.334,0.854,0,6,1.4,-0.346,0,synthetic,1.0
89,7,11,0,0.14,0.947,0,1,0.4,0.259,0,synthetic,1.0
132,3,12,1,0.503,0.741,0,97,1.0,0.407,1,synthetic,1.0
147,1,10,6,0.224,0.783,0,2,1.6,-0.046,1,synthetic,1.0
11,3,9,2,0.074,0.863,0,18,0.5,0.134,0,synthetic,1.0
172,3,12,3,0.506,0.802,0,9,4.9,0.11,0,synthetic,1.0
41,15,11,4,0.313,0.737,0,54,1.2,0.089,1,synthetic,1.0
187,6,11,5,0.281,0.739,0,49,4.3,-0.347,1,synthetic,1.0
259,2,9,6,0.242,0.692,1,65,3.7,-0.196,1,synthetic,1.0
244,4,10,1,0.1,0.754,1,38,9.1,0.228,0,synthetic,1.0
120,1,17,2,0.165,0.745,0,35,0.4,0.365,1,synthetic,1.0
110,21,14,5,0.031,0.685,0,20,1.0,0.285,0,synthetic,1.0
23,2,18,4,0.319,0.942,0,40,8.0,0.005,1,synthetic,1.0
223,3,17,1,0.206,0.837,0,4,6.9,0.241,1,synthetic,1.0
47,2,16,4,0.115,0.872,0,46,0.9,-0.461,0,synthetic,1.0
102,6,17,2,0.078,0.843,0,4,0.5,-0.606,0,synthetic,1.0
50,6,14,6,0.126,0.776,0,79,7.8,-0.413,0,synthetic,1.0
21,7,17,0,0.157,0.843,0,28,0.8,0.846,0,synthetic,1.0
148,1,11,0,0.166,0.711,0,30,8.2,0.623,0,synthetic,1.0
8,2,10,4,0.528,0.861,0,35,13.0,-0.479,0,synthetic,1.0
207,1,5,2,0.173,0.851,0,59,1.0,-0.067,0,synthetic,1.0
57,6,0,1,0.177,0.683,0,26,7.3,-0.13,0,synthetic,1.0
1,1,9,3,0.445,0.584,0,22,2.2,0.388,1,synthetic,1.0
107,5,13,3,0.121,0.87,0,13,6.2,0.196,0,synthetic,1.0
7,12,14,6,0.7,0.765,1,5,2.1,-0.113,1,synthetic,1.0
48,13,10,4,0.163,0.89,0,8,0.3,0.169,0,synthetic,1.0
184,3,13,2,0.328,0.756,1,1,5.0,0.232,1,synthetic,1.0
9,3,15,4,0.529,0.926,0,81,0.7,-0.559,0,synthetic,1.0
274,1,21,4,0.3,0.773,1,57,10.5,0.16,1,synthetic,1.0
1,6,19,4,0.042,0.881,0,9,2.2,-0.006,0,synthetic,1.0
42,10,17,4,0.202,0.719,0,1,0.3,-0.344,1,synthetic,1.0
202,1,15,4,0.349,0.628,0,27,1.0,-0.177,1,synthetic,1.0
57,3,20,2,0.049,0.547,0,21,7.9,0.085,0,synthetic,1.0
16,10,18,3,0.048,0.794,0,59,1.5,0.037,0,synthetic,1.0
66,12,3,4,0.525,0.733,0,20,7.8,-0.057,1,synthetic,1.0
47,1,15,4,0.281,0.833,0,79,0.8,-0.091,1,synthetic,1.0
277,4,13,4,0.078,0.884,0,4,2.5,0.017,0,synthetic,1.0
56,1,9,4,0.163,0.861,0,18,8.4,-0.482,0,synthetic,1.0
233,1,11,4,0.25,0.866,0,108,0.2,0.515,1,synthetic,1.0
333,14,17,4,0.318,0.701,0,1,1.5,-0.109,1,synthetic,1.0
85,10,17,5,0.118,0.866,0,19,9.6,0.152,0,synthetic,1.0
361,8,17,4,0.349,0.877,0,12,3.6,0.485,1,synthetic,1.0
71,1,10,4,0.334,0.76,0,30,5.0,0.34,1,synthetic,1.0
498,11,9,3,0.239,0.933,1,13,7.4,0.091,1,synthetic,1.0
14,3,13,5,0.213,0.58,0,81,3.0,-0.033,1,synthetic,1.0
174,2,16,4,0.198,0.889,0,110,7.5,-0.007,1,synthetic,1.0
102,4,13,4,0.303,0.713,0,75,4.1,-0.488,1,synthetic,1.0
73,1,14,5,0.172,0.706,0,20,4.6,-0.366,0,synthetic,1.0
150,8,17,5,0.245,0.628,0,183,0.7,0.072,1,synthetic,1.0
182,5,12,4,0.193,0.838,0,53,11.2,-0.113,0,synthetic,1.0
1,1,16,0,0.215,0.914,0,17,6.4,-0.449,1,synthetic,1.0
27,1,10,1,0.343,0.587,0,3,1.2,0.087,1,synthetic,1.0
187,1,6,3,0.401,0.794,0,43,3.5,0.227,0,synthetic,1.0
164,1,17,3,0.255,0.778,1,52,1.9,0.35,1,synthetic,1.0
507,5,13,2,0.7,0.631,0,5,4.3,0.159,1,synthetic,1.0
214,11,12,4,0.245,0.891,0,31,20.3,-0.189,1,synthetic,1.0
451,1,12,2,0.192,0.832,0,173,0.2,0.205,0,synthetic,1.0
181,1,15,2,0.053,0.703,0,15,12.2,0.084,0,synthetic,1.0
53,5,17,4,0.193,0.919,0,14,0.3,-0.278,0,synthetic,1.0
16,10,13,5,0.311,0.975,0,93,2.5,-0.288,0,synthetic,1.0
228,2,2,4,0.57,0.786,0,4,2.6,0.255,1,synthetic,1.0
154,2,1,5,0.271,0.883,0,108,1.3,0.094,1,synthetic,1.0
7,5,9,2,0.194,0.91,0,60,3.3,0.077,0,synthetic,1.0
66,1,21,1,0.245,0.753,0,19,7.2,0.019,0,synthetic,1.0
471,1,9,5,0.625,0.902,0,3,1.4,0.181,1,synthetic,1.0
104,7,10,3,0.414,0.811,0,1,0.3,-0.154,0,synthetic,1.0
85,5,17,4,0.418,0.849,0,18,4.0,-0.038,1,synthetic,1.0
91,5,13,2,0.221,0.863,0,48,5.6,0.224,0,synthetic,1.0
35,8,14,4,0.487,0.871,0,26,12.4,0.011,0,synthetic,1.0
68,6,23,2,0.093,0.549,0,53,0.7,-0.225,0,synthetic,1.0
69,1,15,3,0.507,0.578,1,44,9.3,-0.206,1,synthetic,1.0
8,2,14,1,0.176,0.896,0,34,2.6,0.013,0,synthetic,1.0
218,1,13,0,0.254,0.853,0,137,1.1,-0.776,0,synthetic,1.0
80,1,10,1,0.173,0.767,0,52,13.2,0.525,0,synthetic,1.0
259,6,7,3,0.37,0.726,0,98,1.1,-0.052,1,synthetic,1.0
284,11,14,4,0.342,0.884,0,11,5.3,0.146,1,synthetic,1.0
35,19,17,4,0.378,0.607,0,50,6.1,0.191,1,synthetic,1.0
160,5,10,1,0.083,0.845,0,36,2.3,0.076,0,synthetic,1.0
95,1,15,1,0.13,0.685,0,103,4.7,-0.41,0,synthetic,1.0
318,1,7,4,0.282,0.884,0,28,3.4,-0.32,1,synthetic,1.0
36,10,10,2,0.265,0.679,0,13,0.9,-0.447,1,synthetic,1.0
169,5,11,4,0.328,0.942,0,19,5.7,0.328,1,synthetic,1.0
140,5,12,1,0.088,0.597,0,9,10.5,-0.463,0,synthetic,1.0
52,9,11,2,0.083,0.961,0,9,2.7,-0.199,0,synthetic,1.0
22,7,16,4,0.278,0.992,0,25,20.7,0.392,1,synthetic,1.0
158,10,10,4,0.705,0.859,0,89,2.2,-0.339,1,synthetic,1.0
201,1,10,5,0.106,0.772,0,8,2.6,0.045,0,synthetic,1.0
56,8,14,6,0.072,0.847,0,13,4.5,0.228,0,synthetic,1.0
155,11,16,4,0.237,0.665,0,76,0.8,-0.018,1,synthetic,1.0
75,2,14,3,0.498,0.915,0,16,9.3,0.047,0,synthetic,1.0
187,6,14,2,0.463,0.941,0,131,6.5,0.16,0,synthetic,1.0
33,2,15,5,0.219,0.879,1,12,8.2,0.536,0,synthetic,1.0
331,19,20,1,0.404,0.84,0,23,3.8,-0.28,0,synthetic,1.0
50,1,16,3,0.108,0.912,0,4,8.6,-0.132,0,synthetic,1.0
68,5,19,2,0.511,0.715,0,194,4.6,0.19,1,synthetic,1.0
8,1,9,6,0.178,0.671,0,88,2.9,-0.059,0,synthetic,1.0
17,7,23,3,0.287,0.716,0,68,10.7,-0.168,1,synthetic,1.0
108,1,17,4,0.285,0.835,0,6,2.3,0.309,1,synthetic,1.0
46,1,12,3,0.316,0.62,0,139,2.8,-0.668,0,synthetic,1.0
270,4,10,3,0.111,0.801,0,105,0.7,0.338,0,synthetic,1.0
2,14,10,0,0.724,0.938,0,22,11.8,0.476,0,synthetic,1.0
71,1,12,5,0.136,0.741,0,45,1.0,-0.062,0,synthetic,1.0
61,1,9,0,0.527,0.83,0,195,0.9,-0.395,0,synthetic,1.0
2,8,11,4,0.375,0.84,0,21,0.4,0.053,0,synthetic,1.0
19,4,10,4,0.204,0.849,0,4,2.4,0.144,1,synthetic,1.0
80,14,17,5,0.075,0.649,0,80,1.3,-0.492,0,synthetic,1.0
101,1,15,2,0.203,0.705,0,25,5.4,0.025,1,synthetic,1.0
77,6,16,5,0.078,0.834,0,173,1.5,0.585,0,synthetic,1.0
113,1,12,4,0.178,0.724,0,32,5.1,0.379,0,synthetic,1.0
135,1,7,0,0.134,0.764,0,1,0.9,0.157,0,synthetic,1.0
1,6,17,4,0.069,0.789,0,27,1.0,0.123,0,synthetic,1.0
93,5,14,5,0.161,0.78,0,50,6.6,0.012,0,synthetic,1.0
496,8,15,5,0.547,0.935,0,1,1.9,0.045,1,synthetic,1.0
109,2,9,1,0.144,0.86,0,21,0.5,-0.028,0,synthetic,1.0
169,3,2,0,0.17,0.796,0,6,13.0,0.061,0,synthetic,1.0
56,3,15,3,0.075,0.625,0,41,0.8,-0.489,0,synthetic,1.0
223,24,10,4,0.34,0.534,0,126,0.7,-0.649,1,synthetic,1.0
222,2,12,4,0.213,0.94,0,39,1.8,-0.225,1,synthetic,1.0
110,2,0,0,0.262,0.853,1,47,0.4,0.31,1,synthetic,1.0
559,2,0,1,0.271,0.749,0,20,0.7,0.178,1,synthetic,1.0
20,4,16,4,0.209,0.936,0,33,7.5,0.254,1,synthetic,1.0
2,1,13,5,0.511,0.826,0,31,0.8,0.029,1,synthetic,1.0
220,14,16,2,0.168,0.985,0,57,0.5,0.364,0,synthetic,1.0
246,1,14,4,0.44,0.617,0,77,8.5,0.4,1,synthetic,1.0
19,13,12,0,0.12,0.738,1,43,2.3,0.358,1,synthetic,1.0
46,1,16,5,0.356,0.936,0,156,0.7,-0.205,0,synthetic,1.0
2,6,13,2,0.047,0.89,0,70,3.5,0.017,0,synthetic,1.0
52,14,23,0,0.179,0.809,0,5,0.2,-0.139,0,synthetic,1.0
222,1,17,0,0.322,0.903,0,28,2.2,0.443,1,synthetic,1.0
109,20,10,5,0.213,0.845,0,93,3.6,0.337,0,synthetic,1.0
64,3,15,5,0.665,0.807,0,115,12.6,0.137,0,synthetic,1.0
69,17,17,1,0.298,0.766,0,19,1.6,0.207,0,synthetic,1.0
1,6,10,0,0.251,0.679,0,51,5.8,0.088,0,synthetic,1.0
53,2,12,3,0.295,0.566,0,21,0.6,-0.28,1,synthetic,1.0
155,1,17,3,0.28,0.935,0,5,2.3,0.322,1,synthetic,1.0
548,2,15,1,0.178,0.909,0,86,1.0,0.605,0,synthetic,1.0
281,1,17,0,0.188,0.757,0,107,2.7,0.152,0,synthetic,1.0
3,1,10,0,0.375,0.823,0,28,2.2,-0.036,0,synthetic,1.0
343,1,11,3,0.309,0.882,0,1,15.6,-0.218,1,synthetic,1.0
229,3,12,2,0.089,0.954,0,67,10.0,-0.077,0,synthetic,1.0
227,9,18,3,0.303,0.787,0,25,3.5,-0.382,1,synthetic,1.0
91,1,12,4,0.177,0.558,0,3,0.8,-0.274,1,synthetic,1.0
76,1,15,6,0.277,0.665,0,8,3.3,-0.05,1,synthetic,1.0
54,6,9,1,0.228,0.684,0,6,6.3,0.095,0,synthetic,1.0
10,1,14,4,0.069,0.654,0,46,0.2,-0.443,0,synthetic,1.0
38,1,11,0,0.35,0.749,0,14,2.3,0.058,1,synthetic,1.0
42,1,2,4,0.491,0.761,0,5,0.2,0.475,1,synthetic,1.0
99,15,17,2,0.542,0.714,0,99,1.1,0.131,1,synthetic,1.0
206,10,10,1,0.116,0.749,0,125,0.4,0.149,0,synthetic,1.0
96,2,13,1,0.183,0.724,0,5,12.9,0.122,0,synthetic,1.0
8,6,15,6,0.137,0.696,0,10,0.7,-0.48,0,synthetic,1.0
474,4,10,0,0.156,0.668,0,35,0.7,-0.454,1,synthetic,1.0
428,6,9,5,0.235,0.804,0,6,14.3,0.179,1,synthetic,1.0
230,6,11,2,0.228,0.842,0,6,2.9,0.213,0,synthetic,1.0
712,5,12,1,0.507,0.732,0,16,5.7,0.313,1,synthetic,1.0
117,1,17,2,0.14,0.746,1,119,1.6,0.405,1,synthetic,1.0
493,1,15,2,0.464,0.898,0,131,3.0,-0.155,1,synthetic,1.0
11,3,13,4,0.324,0.604,0,73,0.0,0.291,1,synthetic,1.0
68,13,14,0,0.511,0.513,1,47,2.1,0.287,1,synthetic,1.0
38,5,22,0,0.269,0.729,0,51,3.2,0.461,1,synthetic,1.0
32,10,13,4,0.184,0.949,0,25,2.9,0.481,0,synthetic,1.0
22,28,9,0,0.03,0.626,0,30,2.1,-0.117,0,synthetic,1.0
146,1,12,3,0.133,0.945,0,40,6.2,-0.024,0,synthetic,1.0
228,7,13,4,0.124,0.724,1,52,2.8,0.062,1,synthetic,1.0
129,6,17,2,0.167,0.641,0,4,4.0,-0.248,1,synthetic,1.0
23,23,17,1,0.248,0.62,0,10,0.8,0.332,1,synthetic,1.0
249,25,16,4,0.394,0.921,0,131,7.9,-0.064,1,synthetic,1.0
151,6,14,1,0.415,0.729,0,16,1.8,0.351,1,synthetic,1.0
73,1,21,2,0.265,0.896,0,12,2.6,0.454,0,synthetic,1.0
168,9,17,3,0.088,0.952,0,21,1.7,-0.085,0,synthetic,1.0
45,1,10,3,0.283,0.69,0,13,8.9,-0.524,1,synthetic,1.0
63,9,9,2,0.247,0.933,0,3,9.2,-0.009,0,synthetic,1.0
374,14,10,5,0.272,0.569,0,9,1.0,0.401,1,synthetic,1.0
51,2,11,2,0.505,0.798,0,40,5.6,0.397,0,synthetic,1.0
95,5,16,3,0.086,0.68,0,10,0.4,-0.03,0,synthetic,1.0
331,3,9,3,0.23,0.931,0,41,0.1,0.037,1,synthetic,1.0
184,3,16,4,0.08,0.965,0,4,7.2,-0.046,0,synthetic,1.0
9,2,12,0,0.171,0.605,0,1,0.6,-0.178,0,synthetic,1.0
23,8,11,4,0.084,0.578,0,79,0.7,-0.515,0,synthetic,1.0
1,16,14,4,0.297,0.752,0,57,3.7,0.156,1,synthetic,1.0
149,16,23,3,0.443,0.578,0,43,6.8,-0.145,1,synthetic,1.0
89,1,14,0,0.301,0.763,0,1,0.8,0.064,0,synthetic,1.0
21,12,18,5,0.072,0.835,0,10,0.5,0.203,0,synthetic,1.0
475,8,6,1,0.204,0.729,0,66,0.3,0.271,1,synthetic,1.0
113,1,10,3,0.163,0.727,0,6,0.1,-0.206,0,synthetic,1.0
41,1,10,4,0.039,0.868,0,67,0.5,-0.293,0,synthetic,1.0
104,1,10,0,0.567,0.934,0,35,11.4,0.177,0,synthetic,1.0
170,14,15,1,0.548,0.762,0,53,0.4,0.198,1,synthetic,1.0
11,6,15,4,0.117,0.695,0,41,3.6,-0.169,0,synthetic,1.0
48,7,22,2,0.364,0.737,0,21,10.2,0.298,1,synthetic,1.0
246,1,11,4,0.248,0.725,0,13,4.0,-0.011,1,synthetic,1.0
92,7,11,3,0.231,0.959,0,44,0.1,-0.223,0,synthetic,1.0
118,1,13,2,0.722,0.957,0,65,3.6,-0.295,0,synthetic,1.0
85,2,15,0,0.339,0.911,0,1,9.3,0.146,0,synthetic,1.0
6,5,10,2,0.135,0.912,0,19,1.6,0.072,0,synthetic,1.0
27,1,11,0,0.219,0.656,1,17,1.5,0.114,1,synthetic,1.0
88,10,11,3,0.203,0.795,0,32,1.1,-0.332,1,synthetic,1.0
35,1,12,3,0.347,0.929,0,4,2.8,-0.668,0,synthetic,1.0
7,6,16,3,0.175,0.884,1,108,1.1,0.183,1,synthetic,1.0
278,3,9,6,0.387,0.67,0,31,5.1,0.36,1,synthetic,1.0
596,5,7,0,0.289,0.929,0,102,4.1,-0.486,0,synthetic,1.0
236,1,12,6,0.028,0.856,0,67,2.0,-0.126,0,synthetic,1.0
288,1,2,2,0.098,0.951,0,8,5.1,0.792,0,synthetic,1.0
41,14,2,5,0.138,0.951,0,5,0.4,0.169,0,synthetic,1.0
485,1,11,2,0.221,0.782,0,79,5.5,0.392,1,synthetic,1.0
32,10,14,4,0.127,0.811,0,30,3.7,0.489,0,synthetic,1.0
453,44,12,0,0.11,0.958,0,1,4.0,-0.145,0,synthetic,1.0
789,1,11,4,0.392,0.932,0,108,0.3,0.702,1,synthetic,1.0
186,1,17,6,0.423,0.933,1,25,3.9,-0.521,1,synthetic,1.0
595,6,12,1,0.231,0.568,0,14,2.7,0.153,1,synthetic,1.0
126,20,11,4,0.214,0.891,0,29,2.7,0.104,0,synthetic,1.0
45,14,18,4,0.215,0.79,1,69,1.6,-0.331,1,synthetic,1.0
86,4,13,6,0.553,0.867,0,4,0.0,-0.223,1,synthetic,1.0
135,9,0,0,0.115,0.667,0,17,2.2,-0.184,0,synthetic,1.0
11,1,15,3,0.66,0.627,0,15,2.0,-0.434,1,synthetic,1.0
146,22,12,2,0.164,0.635,0,73,2.2,-0.424,0,synthetic,1.0
595,20,14,4,0.199,0.888,0,60,3.8,-0.096,1,synthetic,1.0
31,1,9,4,0.199,0.907,0,20,1.4,-0.146,0,synthetic,1.0
235,2,14,3,0.117,0.938,1,43,1.3,-0.197,1,synthetic,1.0
357,1,3,0,0.06,0.704,0,20,2.8,0.25,0,synthetic,1.0
431,1,21,4,0.184,0.351,0,33,3.6,-0.225,1,synthetic,1.0
483,10,5,1,0.254,0.827,0,189,3.4,0.08,1,synthetic,1.0
110,2,13,3,0.484,0.796,0,30,8.5,-0.0,0,synthetic,1.0
567,1,16,1,0.203,0.844,0,178,5.9,-0.095,1,synthetic,1.0
212,2,0,4,0.243,0.83,0,55,0.2,-0.41,1,synthetic,1.0
26,23,12,1,0.211,0.956,0,5,3.3,-0.051,0,synthetic,1.0
97,5,15,6,0.412,0.839,0,63,2.2,-0.192,0,synthetic,1.0
190,3,17,1,0.208,0.76,0,7,1.8,0.288,1,synthetic,1.0
42,1,19,4,0.34,0.859,0,30,12.7,0.192,1,synthetic,1.0
153,25,11,3,0.17,0.762,0,37,2.4,-0.176,0,synthetic,1.0
164,10,22,4,0.26,0.769,0,89,5.1,-0.268,1,synthetic,1.0
26,1,8,3,0.464,0.956,0,9,13.7,-0.268,0,synthetic,1.0
